0|google|0546
1|google|3614
2|google|2099
3|google|3960
4|google|6834
5|google|7957
6|google|6329
7|google|9407
8|google|6587
9|google|0258
10|google|2139
11|google|5687
12|google|0283
13|google|3997
14|google|3154
15|google|0883
16|google|2027
17|google|0649
